position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
1,"Tyler, the Creator",IGOR,17 May 2019,Neo-Soul,"Alternative R&B, Synth Funk, Neo-Psychedelia, Experimental Hip Hop, Pop Rap","breakup, LGBT, male vocals, love, concept album, lush, sentimental, warm","38,692",347,3.96,5zi7WsKlIiUXv09tbGLKsE
2,Weyes Blood,Titanic Rising,5 April 2019,"Baroque Pop, Art Pop","Progressive Pop, Dream Pop, Psychedelic Pop","female vocals, lush, ethereal, melodic, romantic, longing, bittersweet, soft","21,059",220,3.90,0Cuqhgy8vm96JEkBY3polk
3,FKA twigs,Magdalene,8 November 2019,"Art Pop, Glitch Pop","Ambient Pop, Alternative R&B, Deconstructed Club, Progressive Pop","introspective, female vocals, longing, melancholic, ethereal, atmospheric, breakup, progressive","15,677",114,3.81,3DMR3yM5crnt1dG9lLaMTZ
4,Freddie Gibbs & Madlib,Bandana,28 June 2019,Gangsta Rap,"Jazz Rap, Boom Bap, Conscious Hip Hop, West Coast Hip Hop","sampling, male vocals, drugs, crime, lush, urban, warm, introspective","15,596",92,3.79,31KbO7WnDp2AjPdmRTJzdf
5,JPEGMAFIA,All My Heroes Are Cornballs,13 September 2019,"Experimental Hip Hop, Glitch Hop","Cloud Rap, Alternative R&B, Industrial Hip Hop, Hardcore Hip Hop, Sound Collage","male vocals, surreal, sampling, eclectic, humorous, dense, chaotic, psychedelic","19,888",144,3.76,5ilsl5R2lGACTnPZMKIp7o
6,black midi,Schlagenheim,21 June 2019,"Math Rock, Noise Rock, Experimental Rock","Post-Hardcore, Post-Punk, No Wave, Avant-Prog","complex, male vocals, noisy, manic, dissonant, chaotic, technical, playful","18,713",138,3.75,14LuwckQuyWIvVlKrYuLzP
7,Little Simz,GREY Area,1 March 2019,"UK Hip Hop, Conscious Hip Hop","Jazz Rap, Neo-Soul, Hardcore Hip Hop","female vocals, urban, rhythmic, introspective, conscious, protest, political, anxious","12,436",101,3.78,4Wwm4xg2748zhYuzDRFTgY
8,Purple Mountains,Purple Mountains,12 July 2019,"Alt-Country, Singer-Songwriter, Indie Rock","Folk Rock, Americana","depressive, death, introspective, lonely, breakup, sad, male vocals, melancholic","7,072",57,3.79,5NCdiiTgky5PbjmCtcgwtn
9,Lana Del Rey,Norman Fucking Rockwell!,30 August 2019,"Singer-Songwriter, Art Pop","Dream Pop, Soft Rock, Piano Rock, Neo-Psychedelia, Chamber Pop","female vocals, longing, bittersweet, love, melancholic, romantic, lush, mellow","16,989",196,3.72,5XpEKORZ4y6OrCZSKsi46A
10,Billy Woods & Kenny Segal,Hiding Places,29 March 2019,"Abstract Hip Hop, East Coast Hip Hop","Conscious Hip Hop, Experimental Hip Hop, Jazz Rap","abstract, depressive, male vocals, nihilistic, rhythmic, conscious, pessimistic, dark","7,589",39,3.77,0HmKhR7Umt3ACs52ZLnKyK
11,Lingua Ignota,Caligula,19 July 2019,"Neoclassical Darkwave, Death Industrial",Metal,"hateful, female vocals, angry, violence, disturbing, noisy, death, scary","9,703",95,3.73,2GBJg7nTQs3go1w24ECKvy
12,SOPHIE,Oil of Every Pearl's Un-Insides Remix Album (Non Stop),29 July 2019,"Deconstructed Club, Techno, UK Bass","Ambient, Acid Techno, Tech House, Ballroom, Bubblegum Bass","mechanical, heavy, female vocals, futuristic, rhythmic, sampling, hypnotic, dense","2,243",9,3.77,1OFK7Wl7JVnjJ2wGJ9Iq60
13,The Caretaker,Everywhere at the End of Time: Stage 6,14 March 2019,"Dark Ambient, Drone, Turntable Music","Reductionism, Noise","concept album, atmospheric, depressive, lonely, death, sampling, ominous, surreal","3,790",42,3.73,44YowKrYCgiT0qZGdLARWi
14,Ecco2K,E,27 November 2019,"Alternative R&B, Art Pop","Cloud Rap, Ambient Pop, Experimental Hip Hop, UK Bass","ethereal, androgynous vocals, cold, alienation, drugs, atmospheric, futuristic, anxious","12,133",85,3.70,1I8mUtgebG39rNBApC7clb
15,Origami Angel,Somewhere City,15 November 2019,"Midwest Emo, Emo-Pop","Math Rock, Pop Punk, Easycore","optimistic, energetic, uplifting, quirky, passionate, love, male vocals, concept album","3,237",27,3.74,2XHvAjd9OG3qsg7suAo90l
16,Annea Lockwood / clipping.,There Existed an Addiction to Blood,18 October 2019,"Industrial Hip Hop, Horrorcore","Noise, Field Recordings, Dark Ambient, Experimental Hip Hop","scary, noisy, crime, violence, nocturnal, disturbing, paranormal, male vocals","11,042",81,3.70,1sJzod7aGgZwu2ShYec8GQ
17,Weatherday,Come In,29 April 2019,"Noise Pop, Lo-Fi / Slacker Rock, Emo","Midwest Emo, Noise Rock, Art Rock","lo-fi, noisy, LGBT, melancholic, bittersweet, energetic, passionate, androgynous vocals","9,878",76,3.68,7i8NW72gbhfvCPIKx4RWLN
18,Cult of Luna,A Dawn to Fear,20 September 2019,"Atmospheric Sludge Metal, Post-Metal",Post-Rock,"male vocals, atmospheric, dark, dense, heavy, melancholic, epic, sombre","3,041",34,3.72,5wF8QXoGV5Woz6EzfZjMZC
19,Blood Incantation,Hidden History of the Human Race,22 November 2019,"Death Metal, Progressive Metal",Technical Death Metal,"male vocals, space, technical, science fiction, uncommon time signatures, complex, mythology, heavy","5,450",48,3.70,0SdKqbCAKdkEFPW5NyzK7R
20,Issam Hajali,Mouasalat ila jacad el ard,22 November 2019,"Arabic Pop, Singer-Songwriter","Folk Pop, Progressive Pop, Psychedelic Pop","warm, melancholic, psychedelic, male vocals, peaceful, acoustic, pastoral, melodic",675,2,3.74,0XHu0qs3IztGqkDl4jOUpM
21,Kikuo きくお,きくおミク6 (Kikuo Miku 6),6 November 2019,"Art Pop, Progressive Pop","Glitch Pop, Dark Cabaret, Future Bass, Musette","surreal, playful, female vocals, melancholic, dark, eclectic, death, abstract","1,229",7,3.71,3DcOkGnGL9cZgq9G1R75HE
22,Michael Kiwanuka,Kiwanuka,1 November 2019,Psychedelic Soul,"Deep Soul, Art Rock, Funk Rock","male vocals, lush, warm, passionate, mellow, psychedelic, orchestral, introspective","3,866",37,3.69,1yIqauTni1V7l7djYAKSsZ
23,Black Alien,Abaixo de zero: Hello Hell,12 April 2019,Conscious Hip Hop,"Jazz Rap, Abstract Hip Hop, Boom Bap","conscious, male vocals, drugs, melodic, urban, sexual, introspective, alcohol",450,3,3.71,0d9km1VogLi6sN6S95ilyT
24,Caroline Polachek,Pang,18 October 2019,Art Pop,"Ambient Pop, Electropop, Alternative R&B, Glitch Pop, Alt-Pop","atmospheric, female vocals, longing, ethereal, breakup, introspective, love, bittersweet","7,530",54,3.65,4ClyeVlAKJJViIyfVW0yQD
25,Hakushi Hasegawa 長谷川白紙,エアにに (Air ni ni),13 November 2019,"Jazz Pop, Progressive Pop","Nu Jazz, Breakcore, J-Pop, Art Pop","manic, playful, uncommon time signatures, chaotic, eclectic, dense, quirky, dissonant","2,192",11,3.68,1uhwfCCEWi4q8Yzv9QBJ0w
26,Serpent Column,Mirror in Darkness,9 September 2019,Black Metal,"Avant-Garde Metal, Mathcore","dissonant, chaotic, complex, melodic, heavy, aggressive, uncommon time signatures, dark","1,730",12,3.67,6RNPcuWiWWiWxETksgL7Cw
27,yeule,Serotonin II,25 October 2019,"Ambient Pop, Synthpop","Chillwave, Ambient, Glitch Pop, Dream Pop, Art Pop","atmospheric, ethereal, lonely, melancholic, soft, nocturnal, futuristic, love","4,064",27,3.66,65dSTesHJdw1ZhWfHNsKZ9
28,Jai Paul,Leak 04-13 (Bait Ones),1 June 2019,"Alternative R&B, Indietronica","Wonky, Synth Funk, Electropop, UK Bass, Chillwave","summer, psychedelic, dense, futuristic, love, melodic, male vocals, quirky","8,011",85,3.63,6Wsai43KQmmKlN29AWlXFr
29,Charli XCX,Charli,13 September 2019,"Electropop, Bubblegum Bass","Synthpop, Dance-Pop, Deconstructed Club, Pop Rap, Hyperpop","female vocals, futuristic, introspective, melodic, eclectic, party, love, quirky","15,047",106,3.59,386IqvSuljaZsMjwDGGdLj
30,King Gizzard & The Lizard Wizard,Infest the Rats' Nest,16 August 2019,"Thrash Metal, Stoner Metal",Heavy Psych,"apocalyptic, male vocals, heavy, concept album, conscious, science fiction, aggressive, infernal","10,122",83,3.62,4IgoNZskxob4QMPaRL39Dz
31,Nick Cave and The Bad Seeds,Ghosteen,4 October 2019,"Ambient Pop, Singer-Songwriter","Ambient, Spoken Word, New Age","ethereal, death, melancholic, poetic, male vocals, introspective, peaceful, atmospheric","6,515",80,3.63,6UOvMBrdfOWGqSvtQohiso
32,Liturgy,H.A.Q.Q.,12 November 2019,"Avant-Garde Metal, Black Metal","Glitch, Totalism, Post-Metal","female vocals, avant-garde, epic, surreal, eclectic, spiritual, philosophical, uncommon time signatures","5,488",42,3.61,4a2XdKkEDVvfniwTu8pSMb
33,3776,歳時記 (Saijiki),28 August 2019,"Progressive Pop, Art Pop","Glitch Pop, J-Pop, Japanese Folk Music, Synthpop, Experimental","concept album, playful, dense, avant-garde, female vocals, quirky, eclectic, uncommon time signatures","2,972",28,3.64,
34,Angel Olsen,All Mirrors,4 October 2019,"Art Pop, Chamber Pop","Dream Pop, Baroque Pop, Ethereal Wave, Neo-Psychedelia","atmospheric, female vocals, lush, mellow, passionate, breakup, longing, bittersweet","7,645",65,3.63,0RedX0LZkGUFoRwFntAaI0
35,Uboa,The Origin of My Depression,14 February 2019,"Dark Ambient, Death Industrial","Harsh Noise, Musique concrète, Singer-Songwriter, Post-Industrial","female vocals, depressive, LGBT, suicide, noisy, disturbing, atmospheric, serious","4,798",44,3.62,01U2G02pbK0IcIOMW0j3Dn
36,Matana Roberts,Coin Coin Chapter Four: Memphis,18 October 2019,"Avant-Garde Jazz, Free Jazz","Jazz Poetry, Spiritual Jazz, Spoken Word, Modern Creative","female vocals, avant-garde, history, improvisation, cryptic, concept album, poetic, introspective","2,251",14,3.65,5mIDlb3HP4bTFU7SbmuIoF
37,Sadness,I Want to Be There,7 April 2019,"Blackgaze, Post-Metal","Shoegaze, Ambient","passionate, longing, melancholic, atmospheric, noisy, ethereal, dense, androgynous vocals","3,418",27,3.64,4DFm2SiYIzeOsC5F9SOjcp
38,Wilderun,Veil of Imagination,1 November 2019,"Progressive Metal, Symphonic Metal",Melodic Death Metal,"melodic, male vocals, epic, triumphant, progressive, heavy, lush, choral","1,342",27,3.64,25EBYaYCG5egyU4BQIbWtJ
39,The Comet Is Coming,Trust in the Lifeforce of the Deep Mystery,15 March 2019,"Jazz Fusion, Nu Jazz","Spiritual Jazz, Afro-Jazz, Jazz-Rock","psychedelic, energetic, instrumental, spiritual, progressive, surreal, futuristic, epic","7,298",61,3.62,2mvz0NPBCPTbSEgRViuDLK
40,Weather Forecast 天気予報,ひまわり画像 (Himawari gazou),20 February 2019,Broken Transmission,"Jingles, Television Music, Easy Listening","mellow, sampling, lo-fi, surreal, playful, atmospheric, eclectic, calm",422,10,3.65,
41,Lightning Bolt,Sonic Citadel,11 October 2019,Noise Rock,"Math Rock, Brutal Prog, Post-Hardcore","chaotic, noisy, energetic, heavy, male vocals, dense, playful, psychedelic","4,210",30,3.63,7j0wKLXUOaXhlq2Iw83NHs
42,Lamp of Murmuur,Melancholy Howls in Ceremonial Penitence,30 April 2019,Black Metal,Atmospheric Black Metal,"melancholic, raw, triumphant, atmospheric, dark, male vocals, mysterious, cryptic",346,4,3.67,
43,Slauson Malone,"A Quiet Farwell, 2016–2018",18 April 2019,"Sound Collage, Experimental Hip Hop, Glitch Hop","Abstract Hip Hop, Plunderphonics, Hypnagogic Pop, Ambient, Cloud Rap","surreal, avant-garde, sampling, abstract, psychedelic, nocturnal, atmospheric, eclectic","6,443",47,3.61,0ylicfYOxageLwo3uQxiWK
44,Esoteric,A Pyrrhic Existence,8 November 2019,Funeral Doom Metal,Death Doom Metal,"male vocals, heavy, atmospheric, funereal, ominous, dense, psychedelic, depressive","1,010",15,3.63,7GrKomosr29udfIEPtk3o0
45,Otoboke Beaver おとぼけビ～バ～,いてこまヒッツ (Itekoma Hits),26 April 2019,Hardcore Punk,"Noise Rock, Riot Grrrl, Garage Punk, Art Punk","female vocals, aggressive, energetic, noisy, manic, playful, rebellious, angry","6,752",41,3.61,0A7dXsu3QAMbs2Wu0FUdF4
46,Antoine Beuger / Jürg Frey / Marcus Kaiser / Radu Malfatti / André Möller / Kathryn Gleasman Pisaro / Michael Pisaro,Nature Denatured and Found Again,7 February 2019,"Musique concrète, Reductionism, Nature Recordings","Birdsong, Indeterminacy, Drone, Sound Art, Electronic","natural, instrumental, avant-garde, forest, sparse, atmospheric, soothing, minimalistic",901,9,3.62,
47,White Ward,Love Exchange Failure,20 September 2019,Blackgaze,"Dark Jazz, Post-Metal","nocturnal, dark, male vocals, urban, heavy, atmospheric, progressive, passionate","1,545",22,3.63,6VHyhPNjGQRfrzy4TH1tFh
48,Ana Frango Elétrico,Little Electric Chicken Heart,12 September 2019,"MPB, Chamber Pop, Jazz Pop","Samba-jazz, Psychedelic Pop","mellow, melodic, tropical, playful, happy, energetic, lush, rhythmic","3,435",26,3.62,1oHUngg3flG4Zda1Ukp8vP
49,(Sandy) Alex G,House of Sugar,13 September 2019,"Indie Folk, Neo-Psychedelia","Indietronica, Singer-Songwriter, Americana, Indie Pop, Alt-Country","psychedelic, lush, bittersweet, melodic, longing, male vocals, introspective, soft","6,532",36,3.60,2kCDZ3gCr5hXFgbFsPMcxP
50,Patricia Taxxon,Foley Artist,27 October 2019,"Post-Industrial, Electronic, Art Pop","Ambient, Power Noise, Progressive Electronic","LGBT, noisy, dark, female vocals, heavy, anxious, depressive, death",370,5,3.63,
51,Zutto Mayonaka de Ii no ni. ずっと真夜中でいいのに。,潜潜話 (Hisohiso banashi),30 October 2019,"J-Rock, Pop Rock","Indie Pop, Indie Rock","female vocals, energetic, alienation, love, bittersweet, passionate, introspective, anxious",423,3,3.64,4myzXA54fPm89hpW41YkOS
52,For Your Health / Shin Guard,Death of Spring,20 May 2019,Screamo,"Emoviolence, Metalcore, Sasscore","passionate, death, raw, androgynous vocals, dark, dissonant, aggressive, noisy",626,,3.63,4fOjA5mSeCeHte3FnUx8R6
53,Lankum,The Livelong Day,25 October 2019,Irish Folk Music,"Drone, Avant-Folk","female vocals, male vocals, melancholic, acoustic, folklore",456,4,3.64,4gmZBugeRCmP6Kmkm7DCes
54,The Gerogerigegege,>(decrescendo),7 December 2019,"Ambient, Field Recordings","Nature Recordings, Reductionism, Animal Sounds, Drone","repetitive, nocturnal, peaceful, lonely, forest, meditative, lo-fi, atmospheric",550,4,3.63,
55,Danny Brown,uknowhatimsayin¿,4 October 2019,Hardcore Hip Hop,"Boom Bap, Experimental Hip Hop, Conscious Hip Hop, Abstract Hip Hop","male vocals, psychedelic, humorous, vulgar, drugs, sampling, hedonistic, playful","13,390",83,3.56,4G3BRVsGEpWzUdplFJ1VBl
56,Richard Dawson,2020,11 October 2019,"Art Rock, Singer-Songwriter","Progressive Folk, Avant-Folk, Progressive Rock, Progressive Pop","melodic, male vocals, anxious, progressive, passionate, sarcastic, humorous, pessimistic","3,398",32,3.59,6IDM4kjUWU82mzE7F9CB8R
57,Gruzja,Jeszcze nie mamy na was pomysłu,18 October 2019,"Black Metal, Post-Punk","Coldwave, Crust Punk, Avant-Garde Metal, Blackened Crust","heavy, sarcastic, alcohol, male vocals, rhythmic, parody, humorous, dark",881,3,3.61,0urzMKtaxSftW3GiIVB8Ha
58,Mgła,Age of Excuse,2 September 2019,Black Metal,,"male vocals, dark, atmospheric, nihilistic, misanthropic, heavy, dissonant, sombre","3,025",23,3.60,7f9rcN8BIitOLXecj1bheu
59,Blut aus Nord,Hallucinogen,11 October 2019,Atmospheric Black Metal,"Melodic Black Metal, Progressive Metal, Psychedelic Rock","atmospheric, melodic, epic, psychedelic, mysterious, complex, male vocals, space","2,039",24,3.61,7JE1WpvUTOU06F2CoL5JgB
60,Kali Malone,The Sacrificial Code,26 June 2019,Drone,Minimalism,"meditative, sparse, instrumental, calm, melancholic, minimalistic, hypnotic, repetitive","1,634",10,3.60,3uZXkg8c5Ibsvuz1ZSpeSD
61,Cloud Rat,Pollinator,13 September 2019,Grindcore,"Screamo, Crust Punk, Sludge Metal, Blackened Crust","aggressive, manic, heavy, dissonant, female vocals, energetic, poetic, passionate","1,250",8,3.60,620a5hNUjGyYWWUtpNHUka
62,Sault,5,5 May 2019,Neo-Soul,"Afrobeat, Synth Funk, Alternative R&B","political, urban, rebellious, rhythmic, female vocals, protest, poetic, summer",695,5,3.62,57EkTny9UjqpLhFzMO4Hdb
63,Moron Police,A Boat on the Sea,16 August 2019,"Progressive Rock, Pop Rock","Symphonic Prog, Progressive Pop, Alternative Rock, Country Rock, J-Rock","melodic, quirky, male vocals, political, energetic, complex, playful, technical",397,6,3.60,2ojezjS6Dw8MuSaI9OoOv7
64,Duster,Duster,13 December 2019,Slowcore,"Shoegaze, Space Rock, Neo-Psychedelia, Space Rock Revival","noisy, lonely, depressive, atmospheric, hypnotic, lethargic, repetitive, dense","5,722",36,3.58,3AXLRgeXG9Ei6TLopGA4Do
65,Mavi,Let the Sun Talk,6 October 2019,"Abstract Hip Hop, Jazz Rap, East Coast Hip Hop","Conscious Hip Hop, Drumless","introspective, sampling, male vocals, conscious, poetic, abstract, sentimental, mellow","3,877",21,3.58,1RU8i9ISNQ52Vs8msq30C1
66,Véhémence,Par le sang versé,15 February 2019,Melodic Black Metal,Neo-Medieval Folk,"male vocals, medieval, melodic, triumphant, energetic, aggressive, fantasy, passionate",943,5,3.60,0P52jtkWfxilnLdrDfGHu5
67,Thornhill,The Dark Pool,25 October 2019,"Metalcore, Alternative Metal, Progressive Metal",Djent,"atmospheric, melodic, passionate, male vocals, melancholic, energetic, dark, progressive",462,4,3.61,2OZMqW5rQr6zUG06ZwfR6L
68,Cacola,Amy Rose,31 December 2019,"Mashup, Dance-Pop","Drum and Bass, Pop Rock, Alternative Rock","mashup, sampling, quirky, dense, playful, eclectic, melodic, humorous",421,7,3.60,
69,Peter Cat Recording Co.,Bismillah,7 June 2019,"Jazz Pop, Indie Pop","Sophisti-Pop, Pop Ghazal, Easy Listening, Vocal Jazz","male vocals, bittersweet, melodic, longing, warm, lush, introspective, existential",417,4,3.61,6IJYnCp5MidYLgOINAz7Em
70,OG Keemo,Geist,22 November 2019,"Hardcore Hip Hop, Trap","Gangsta Rap, Conscious Hip Hop","dark, political, passionate, sampling, crime, urban, aggressive, male vocals",340,,3.62,1JXxe9kUL2huAt55tuLu4l
71,Insomnium,Heart Like a Grave,4 October 2019,Melodic Death Metal,Progressive Metal,"male vocals, melodic, heavy, sombre, atmospheric, aggressive, melancholic, epic",993,12,3.59,6Z7jp3MKzJhzwHCvEauLPl
72,Borknagar,True North,27 September 2019,Progressive Metal,"Melodic Black Metal, Folk Metal","male vocals, melodic, epic, nature, poetic, winter, seasonal, progressive",629,6,3.60,6rgxoXvmfe33dbnm8CdVlU
73,Sadness,Circle of Veins,24 March 2019,Blackgaze,"Ambient, Electronic, Depressive Black Metal","atmospheric, bittersweet, ethereal, melancholic, uplifting, noisy, male vocals, melodic",678,4,3.60,6FKDBSXO6pNKyTwTctI8VD
74,Kostnatění,Hrůza zvítězí,13 September 2019,Black Metal,Avant-Garde Metal,"dissonant, ominous, death, microtonal, anxious, sombre, male vocals, abstract",382,4,3.61,1Vib5sZB9MxEYCWLztMabe
75,Greet Death,New Hell,8 November 2019,"Shoegaze, Indie Rock","Slowcore, Midwest Emo","melancholic, lethargic, introspective, dark, heavy, noisy, male vocals, melodic",883,11,3.60,5JBsSxsPoJgyccGXQTPja3
76,NONE,Damp Chill of Life,11 April 2019,"Atmospheric Black Metal, Depressive Black Metal",Ambient,"depressive, dark, melancholic, male vocals, cold, heavy, atmospheric, passionate",668,4,3.61,7FaAbGe7Iv9kikBVF5rqq5
77,かめりあ feat. ななひら,ごーいん！ (Go-In!),12 August 2019,"Denpa, Electronic Dance Music","J-core, Speedcore, Happy Hardcore, Kawaii Future Bass, J-Pop","manic, playful, energetic, complex, dense, happy, female vocals, humorous",389,3,3.61,7cV9jxnpBU40PXQ965uwVi
78,Erika de Casier,Essentials,16 May 2019,Contemporary R&B,"Downtempo, Alternative R&B","sensual, female vocals, love, mellow, rhythmic, melodic, atmospheric, soothing","1,457",5,3.59,6gVlFkJTXLPy0zGnpe47UO
79,DJ Sabrina the Teenage DJ,Enchanted,6 December 2019,"House, Outsider House","Funky House, French House, Future Funk, Nu-Disco, Progressive House","warm, lo-fi, party, sampling, lush, uplifting, rhythmic, female vocals",438,2,3.60,3L6ShnG8GSokVIy9ixEaTe
80,Mortiferum,Disgorged From Psychotic Depths,11 October 2019,"Death Doom Metal, Death Metal",,"heavy, male vocals, dense, ominous, dark, rhythmic, raw, lethargic",813,8,3.59,6t0T6OJzZ8HXeXDdYuSYUl
81,Misþyrming,Algleymi,24 May 2019,"Black Metal, Melodic Black Metal",,"male vocals, melodic, aggressive, heavy, energetic, dark, cold, dense","1,747",11,3.58,4uWiO8kSwoVRt6tpb6TrgU
82,Shin Guard,2020,13 February 2019,Screamo,"Emoviolence, Post-Rock, Math Rock, Post-Hardcore","aggressive, heavy, noisy, passionate, dark, energetic, dissonant, LGBT",951,9,3.58,3EcJZn1XbmcgTnWC2o9V3g
83,Ansome,Hounds of the Harbour,8 November 2019,Industrial Techno,"Power Noise, Electro-Industrial","heavy, repetitive, mechanical, aggressive, rhythmic, dark, dense, ominous",581,6,3.60,23PbkxbHCU2kKmxYJiYAwV
84,Big Thief,Two Hands,11 October 2019,"Indie Folk, Folk Rock","Indie Rock, Americana","female vocals, passionate, bittersweet, sentimental, warm, introspective, autumn, soothing","4,713",35,3.56,7pg8T6pajjHVZbiyB8bGxo
85,Magma,Zëss : Le jour du néant,14 June 2019,Zeuhl,"Third Stream, Spiritual Jazz","orchestral, epic, repetitive, hypnotic, female vocals, male vocals, ritualistic, concept album",835,10,3.59,23Da5yCG1lEGDmHHhEc6qh
86,Jordsjø,Nattfiolen,24 May 2019,"Symphonic Prog, Progressive Rock",Progressive Folk,"male vocals, melodic, progressive, pastoral",270,7,3.61,54Ooribd5hSPdl2keRxLBT
87,Swans,leaving meaning.,25 October 2019,"Post-Rock, Experimental Rock","Avant-Folk, Gothic Country, Drone, Neofolk","repetitive, male vocals, atmospheric, meditative, hypnotic, ritualistic, cryptic, lush","8,045",79,3.54,6r85UKv2iQ0qdUXgEOLw8r
88,Fire! Orchestra,Arrival,24 May 2019,Experimental Big Band,"Vocal Jazz, Jazz Fusion, European Free Jazz, Post-Rock","female vocals, avant-garde, eclectic, complex, improvisation, existential, atmospheric, poetic","1,957",18,3.58,6vTdlvWqWQ7ZopyMQyXTrr
89,Thank You Scientist,Terraformer,14 June 2019,Progressive Rock,"Jazz Fusion, Progressive Metal, Math Rock, Funk Rock","progressive, technical, uncommon time signatures, melodic, complex, playful, anthemic, male vocals","1,336",15,3.57,1eStwpifoxHYRsCrPheX4l
90,Miya Lowe,Chao Gardens,28 January 2019,"Hardcore Breaks, Drum and Bass","Nightcore, Breakcore, Footwork, Atmospheric Drum and Bass, Speed Garage","energetic, rhythmic, sampling, futuristic, nocturnal, atmospheric, ethereal, androgynous vocals",776,4,3.58,
91,Galneryus,Into the Purgatory,23 October 2019,"Power Metal, Progressive Metal","Symphonic Metal, Neoclassical Metal","energetic, technical, melodic, male vocals, uplifting, triumphant, progressive, heavy",327,2,3.58,1E3wLEwCWBf0pMbuGezuc2
92,Big Big Train,Grand Tour,17 May 2019,Progressive Rock,"Progressive Folk, Symphonic Prog, Art Rock","concept album, history",297,5,3.58,18PbCZGHCGHGOpJoxlsfj4
93,Carly Rae Jepsen,Dedicated,17 May 2019,"Dance-Pop, Synthpop","Synth Funk, Electropop, Electro-Disco, Contemporary R&B","female vocals, melodic, love, sexual, playful, sensual, romantic, optimistic","9,010",84,3.52,25it7uSpNFuRoD6uNc0Tfu
94,PUP,Morbid Stuff,5 April 2019,Pop Punk,"Post-Hardcore, Indie Rock, Power Pop, Emo","energetic, melodic, male vocals, passionate, anthemic, sarcastic, summer, anxious","5,668",32,3.54,0819j23RlVKRJLnXM8ZQI3
95,Alcest,Spiritual Instinct,25 October 2019,"Post-Metal, Blackgaze",Shoegaze,"male vocals, ethereal, spiritual, atmospheric, passionate, dense, melancholic, lush","3,416",25,3.55,6o13o3tlmwPYFnlIrVoRhh
96,Jakob Ullmann / Lukas Rickli,Fremde Zeit Addendum 5,12 April 2019,"Reductionism, Modern Classical",Drone,"sparse, suspenseful, instrumental, acoustic, ominous, avant-garde",346,2,3.58,
97,La Bruja de Texcoco,De Brujas Peteneras y Chachalacas,21 March 2019,"Mexican Folk Music, Avant-Folk, Son huasteco","Chamber Folk, Son jarocho, Son istmeño, Son huasteco, Nature Recordings","paranormal, female vocals, LGBT, mysterious, androgynous vocals, acoustic, folklore, occult",308,2,3.59,1oqhkbPFH04GnzVwO3nFJX
98,Wędrowcy~Tułacze~Zbiegi,Marynistyka suchego lądu,5 August 2019,Post-Punk,Coldwave,"surreal, dark, deadpan, male vocals, cold",428,1,3.58,4l0GwH7NGApCqrrnW01DPL
99,Thom Yorke,ANIMA,27 June 2019,"Glitch Pop, Ambient Pop","IDM, Ambient Techno","atmospheric, nocturnal, male vocals, anxious, repetitive, futuristic, mysterious, sombre","8,088",61,3.52,5a4VSyY7zsfVVqHweYHG7R
100,The Callous Daoboys,Die on Mars,21 June 2019,Mathcore,"Post-Hardcore, Alternative Metal","humorous, chaotic, heavy, technical, noisy, dissonant, uncommon time signatures, androgynous vocals",650,7,3.56,34t9OKhrTGGOL0YVy7yZJP
101,Wagner Ödegård,Om undergång och de tretton järtekn,18 November 2019,Black Metal,Hardcore Punk,"male vocals, raw, dark, aggressive, energetic, lo-fi",294,,3.65,0OWCzIB0tiNocAyaMA8bKp
102,Tropical Fuck Storm,Braindrops,23 August 2019,"Art Punk, Punk Blues","Post-Punk, Experimental Rock, Noise Rock","female vocals, noisy, male vocals, raw, dissonant, chaotic, psychedelic, sarcastic","4,049",36,3.54,3fT7jp89mYZyI3I8HLh7eL
103,Deathspell Omega,The Furnaces of Palingenesia,24 May 2019,Black Metal,"Progressive Metal, Avant-Garde Metal","dissonant, uncommon time signatures, philosophical, chaotic, technical, heavy, infernal, progressive","2,923",28,3.53,2vpsBAqtKuJd8lGYe86Nbj
104,Fvneral Fvkk,Carnal Confessions,27 September 2019,"Epic Doom Metal, Doom Metal",,"sombre, heavy, male vocals, dark, ominous, melancholic, anxious, anti-religious",315,5,3.58,5VUp8QhmTsEVLNEoEAKO0f
105,Glass Beach,The First Glass Beach Album,18 May 2019,"Power Pop, Indie Rock, Art Rock","Indietronica, Midwest Emo, Pop Punk, Neo-Psychedelia, Progressive Pop","quirky, LGBT, eclectic, progressive, bittersweet, androgynous vocals, melodic, passionate","5,739",76,3.51,113M3j7mkEpg5TUgXJDS79
106,Xiu Xiu,Girl With Basket of Fruit,8 February 2019,"Post-Industrial, Experimental","Death Industrial, Electroacoustic, Ritual Ambient","disturbing, anxious, ominous, manic, chaotic, avant-garde, suspenseful, abstract","9,227",94,3.50,6NzhrMkAAner5YI3s2IVJc
107,Ayano Kaneko カネコアヤノ,燦々 (Sansan),18 September 2019,Indie Pop,"Singer-Songwriter, Jazz Pop, Indie Rock","female vocals, peaceful, melodic, uplifting, introspective, love",721,3,3.57,620Ktp4dDxkqTK24Ay85Fd
108,Mdou Moctar,Ilana: The Creator,29 March 2019,"Tishoumaren, Blues Rock","Psychedelic Rock, Acid Rock","male vocals, desert, psychedelic, warm, energetic, raw, rhythmic, melodic","1,455",7,3.56,1bbKMkgzgyZ0K3rmMezZ68
